c_personid,c_name,c_name_chn,c_addr_type,c_addr_id,x_coord,y_coord
23789,Wu Shu,吳璹,1,12724,120.297668,31.574614
23793,Yang Ang,楊昂,1,12785,119.649918,29.104712
23797,Pan Tingyi,潘庭翼,1,12780,120.653221,28.018291
23804,Zheng Guohan,鄭國翰,1,100417,116.578990,24.011940
23808,Zhao Bang,趙邦,1,100071,116.447310,27.103120
23812,Chen Guang(2),陳光,1,13909,118.287170,25.325790
23819,Xu Shu,許璹,1,12724,120.297668,31.574614
23827,Ye Yuankai,葉元凱,1,12881,117.580116,28.953411
23831,Zhang Ran,張然,1,12712,120.418739,30.530447
23835,Lu Shigu,陸師古,1,100415,121.476230,31.906150
23841,Shi Chun,史杶,1,13459,105.880943,31.010458
23846,Zhu Yongyi,朱永裔,1,13601,105.967034,31.583160
23850,Guan Shi,毌湜,1,11903,108.906976,34.246423
23850,Guan Shi,毌湜,5,100403,110.503030,34.857910
23854,Guan Guo,毌過,1,13433,105.276024,30.989159
23854,Guan Guo,毌過,14,13435,105.417448,30.769575
23857,Wang Jue(4),王桷,1,12811,119.913009,28.448732
24814,Chen Gongfu,陳公輔,1,12793,121.120598,28.843132
24828,Jin Daheng,金大亨,1,12785,119.649918,29.104712
24839,Li Hao,李浩,5,100185,115.641450,28.965360
22884,Wang Zhongyan,王忠彥,1,13305,103.831459,30.050497
22888,Chen Wenyuan,陳聞遠,1,12809,118.404884,29.144850
22893,Ye Qianheng,葉謙亨,1,12811,119.913009,28.448732
22893,Ye Qianheng,葉謙亨,14,12821,120.288155,28.143875
22902,Gan Zhuo,甘焯,1,100658,114.335660,34.818340
22906,Shen Wen,沈文,1,100658,114.335660,34.818340
22911,Liu Jipei,劉季裴,1,13873,119.990395,26.883463
22916,Zhu Xizai,朱熙載,1,12820,120.058441,28.648392
22920,Wu Dao,吳幬,1,12724,120.297668,31.574614
22926,Liu Zhen(3),劉鎮,1,12783,120.957687,28.130676
22928,Liu Quan(3),劉銓,1,12783,120.957687,28.130676
22932,Wang Lianggong,王亮功,1,13873,119.990395,26.883463
22945,Wen Tang,溫鏜,1,11388,112.144302,34.733059
22953,Zhang Mi,章謐,1,12811,119.913009,28.448732
22965,Lin Gongwang,林公望,1,12710,121.227638,31.009476
22965,Lin Gongwang,林公望,2,12710,121.227638,31.009476
22965,Lin Gongwang,林公望,3,100531,119.100150,25.412790
22976,Zhu Xie(2),朱燮,1,13359,103.456825,30.416590
22980,Zhang Ying,張穎,1,12756,120.578262,30.004515
22986,Suo Yang,索揚,1,13312,103.672607,30.636564
22990,Li Jiaoru,李皦如,1,13384,104.565246,30.403244
23000,Zhan Shushan,詹叔善,1,12886,118.240181,28.679602
23004,Wu Qiong,吳瓊,1,13869,119.321577,26.073954
23004,Wu Qiong,吳瓊,3,100658,114.335660,34.818340
23014,Jian Ju,蹇駒,1,13434,105.376114,31.229305
23018,Wu Shan,吳杉,1,100410,103.169720,29.701590
23022,Li Cheng,李承,1,13306,103.869247,30.200752
23025,Zhang Nuo,張諾,1,13324,103.681880,31.051990
23031,Zhu Sansheng,朱三省,1,12717,119.738226,30.744599
23035,Tian Xingzong,田興宗,1,12811,119.913009,28.448732
23039,Xu Cun,徐存,1,12788,119.478851,29.204453
23043,Li Zi,黎梓,1,13024,113.494103,27.668518
23048,Zhang Ke(5),張恪,1,12801,118.615936,28.735312
23052,Yang Yue,楊岳,1,13349,103.751564,29.570686
23056,Ran Huizhi,冉徽之,1,13803,107.788971,30.666655
23060,Wan Jie,萬介,2,12715,120.099312,30.864964
23060,Wan Jie,萬介,1,12716,120.099312,30.864964
23060,Wan Jie,萬介,4,12716,120.099312,30.864964
23060,Wan Jie,萬介,3,100658,114.335660,34.818340
23060,Wan Jie,萬介,14,100669,114.335660,34.818340
23065,Pan Guanguo,潘觀國,1,100472,118.446430,32.967950
23069,Zhu Hao,朱鶴,1,13456,106.105835,30.819111
23073,Zhang Wei,張偉,1,12710,121.227638,31.009476
23078,Feng Zhongjia,馮忠嘉,1,11521,112.837021,34.161762
23086,Gong Pang,龔滂,1,100006,117.958280,28.399190
23090,Huang Keren,黃克仁,3,13429,105.087570,31.094620
23090,Huang Keren,黃克仁,1,13943,117.333252,27.539524
23090,Huang Keren,黃克仁,2,13943,117.333252,27.539524
23094,Li Chun,黎錞,1,100430,106.791330,30.477690
23099,Li Shanglao,黎商老,1,13294,103.923309,30.579893
23099,Li Shanglao,黎商老,14,100176,104.123290,30.367600
23100,Wang Renjian,王人鑑,1,13946,116.832527,26.832491
23100,Wang Renjian,王人鑑,14,101125,0.000000,0.000000
23107,Zhao Bukui,趙不愧,1,100658,114.335660,34.818340
23111,Xie Hong,謝鴻,1,100577,117.430760,27.262230
23112,Zhao Zhongbi,趙仲韠,1,100658,114.335660,34.818340
23115,Zhao Shanshen,趙善屾,1,100658,114.335660,34.818340
23122,Lu Yanwen,盧彥文,1,100531,119.100150,25.412790
23138,Meng Zhicheng,孟致誠,1,100393,115.665670,32.968030
23142,Xiao Su(2),蕭肅,1,12947,114.608452,27.382462
23146,Zeng Ben,曾賁,1,13869,119.321577,26.073954
23157,Li Fan,李蘩,1,13312,103.672607,30.636564
23166,Wang Fu,王芾,1,12846,118.123146,30.298552
23171,Leng Shiguang,冷世光,1,12696,120.733788,31.646582
23172,Leng Shixiu,冷世修,1,12696,120.733788,31.646582
23176,Chen Tianlin,陳天麟,1,12841,118.742500,30.946941
23180,Huang Shizhong,黃適中,1,12803,119.184170,29.008960
23184,Gong Yin,龔尹,1,12726,119.814385,31.363638
23194,Zhong Jiangzhi,鍾將之,1,12704,119.569855,31.995802
23196,Zhong Ying,鍾穎,1,12704,119.569855,31.995802
23204,Pu Yaoren,蒲堯仁,1,13870,119.321577,26.073954
23205,Pu Yaozhang,蒲堯章,1,13870,119.321577,26.073954
23210,Zhu Boxiong(2),朱伯雄,1,12879,117.236359,29.382742
23214,Cheng Qianli,程千里,1,12886,118.240181,28.679602
23214,Cheng Qianli,程千里,14,100006,117.958280,28.399190
23216,Wang Jingwen,王景文,1,12785,119.649918,29.104712
23233,Tong Yongbin,童用賓,1,12803,119.184170,29.008960
23237,Jiang Xianke,江獻可,1,100637,119.503980,32.840800
23241,Wang Kangnian,王康年,1,12715,120.099312,30.864964
23245,He Yong,何顒,1,13645,106.736878,31.419634
23256,Han Fu(2),韓復,14,11523,113.300227,33.500148
23256,Han Fu(2),韓復,1,13398,104.077438,29.658510
23256,Han Fu(2),韓復,5,13398,104.077438,29.658510
23261,Han Bing,韓炳,1,13397,104.143768,30.004446
23280,Ye Xiangfeng,葉翔鳳,1,13870,119.321577,26.073954
23286,Wang Fang(4),王昉,1,13435,105.417448,30.769575
23290,Li Yongzhi,李用之,14,12344,110.769210,39.773880
23290,Li Yongzhi,李用之,1,13176,111.756988,29.640152
23295,Han Daning,韓大寧,1,12886,118.240181,28.679602
23299,Goulong Zhen,句龍震,1,13291,104.077995,30.650385
23300,Goulong Pang,句龍雱,1,13291,104.077995,30.650385
23304,Bao Fu,包府,1,12879,117.236359,29.382742
23308,Pang Yu,龐愈,1,13504,106.259559,30.003943
23309,Pang Shou,龐守,1,13504,106.259559,30.003943
23313,Zhou Yu,周瑜,14,12758,120.815277,29.587490
23313,Zhou Yu,周瑜,1,12759,120.815277,29.587490
23313,Zhou Yu,周瑜,5,15757,0.000000,0.000000
23315,Zhou Rushi,周汝士,1,12759,120.815277,29.587490
23325,Li Jinxiu,李進修,1,13385,104.644997,30.351139
23329,Shao Ying,邵穎,1,12785,119.649918,29.104712
23334,Li Qing,李清,1,100531,119.100150,25.412790
23335,Li Yuan(5),李淵,1,100531,119.100150,25.412790
23339,Mao Jie,毛介,1,12801,118.615936,28.735312
23343,Liang Ruchang,梁汝昌,1,13878,118.934105,25.867622
23352,Lin Cirong,林次融,1,13876,119.518837,25.959837
23363,Shi Cairu,石才孺,1,100494,113.657400,34.784070
23375,Wang Bin(6),王賓,1,100343,107.800460,31.464140
23375,Wang Bin(6),王賓,14,101122,0.000000,0.000000
23379,Li Kai,李開,1,100174,119.359050,30.900960
23383,He Teng,何騰,14,11027,0.000000,0.000000
23383,He Teng,何騰,1,12675,120.044180,30.364550
23383,He Teng,何騰,5,100658,114.335660,34.818340
23387,Huang Wenchang,黃文昌,1,100071,116.447310,27.103120
23388,Huang Wensheng,黃文晟,1,100071,116.447310,27.103120
23398,Lian Gai,練槩,1,100181,118.552310,26.990370
23406,Wang Zongheng,王宗衡,1,13906,118.537849,24.953764
23409,Zhongli Song,鍾離松,1,12830,118.768990,32.052563
23413,Lin Dui,林錞,1,13874,119.534469,26.198015
23422,Yong En,雍恩,1,13473,105.337470,29.938040
23426,Zheng Zhichun,鄭之純,1,12852,118.433945,29.865770
23430,Chen Pang,陳滂,1,12882,116.903259,28.404430
23437,Lin Dashou,林大受,1,100208,116.125120,23.546530
23445,Xu Deng,許登,1,13936,117.653053,24.511744
23451,Yan Di,嚴第,1,12801,118.615936,28.735312
23453,Yan Yu,嚴瑀,1,12801,118.615936,28.735312
23457,Li Ji,李几,1,13473,105.337470,29.938040
23465,Zhou Shao,周邵,1,12789,120.025253,28.897268
23469,Dai Zhen,戴振,1,12841,118.742500,30.946941
23473,Tan Zhao,譚炤,1,13429,105.087570,31.094620
23473,Tan Zhao,譚炤,14,13437,104.932282,30.767679
23477,Wang Yaochen,王堯臣,1,13876,119.518837,25.959837
23481,Lei Xingzhi,雷行之,1,12000,109.613263,35.571016
23481,Lei Xingzhi,雷行之,14,12001,109.006607,35.958126
23485,Yang Xie(3),楊獬,1,100211,115.060840,27.833380
23489,Yu Yanguang,余彥廣,1,100513,116.455740,27.966630
23494,Liu Gongte,劉公特,1,13870,119.321577,26.073954
23497,Fang Yan(4),方顏,1,12881,117.580116,28.953411
23500,Zhao Buhui,趙不悔,1,100658,114.335660,34.818340
23505,Chen Ju(4),陳俱,1,12672,120.168625,30.294125
23509,Li Hang,李杭,1,13506,106.212257,29.862469
23515,Wang Rujia,王汝嘉,1,13765,107.356194,30.323742
23519,Xiang Kui,向騤,1,13306,103.869247,30.200752
23523,Zhang Mu,張穆,1,13351,103.572418,29.741360
23535,Zhou Xi,周習,1,12781,120.556442,27.675718
23539,Wang Zi(2),王滋,1,12794,121.258354,28.642613
23542,Zhao Yanling,趙彥齡,1,100658,114.335660,34.818340
23546,Zhou Yan,周彥,1,12833,119.486000,31.430706
23550,Jiang Binwang,江賓王,1,12831,119.162735,31.946535
23554,Chen Siwen,陳思文,1,13876,119.518837,25.959837
23567,Wang Xin(3),王訢,1,100394,120.292510,31.916570
23575,Yu Zhao,俞肇,1,13921,117.781792,26.397610
23582,Feng Gongliang,馮公亮,1,12723,119.952301,31.782784
23587,Chen Xiushi,陳秀實,1,13878,118.934105,25.867622
23591,Zhao Bomao,趙伯茂,1,100228,118.591570,24.906690
23603,Zhao Shanjue,趙善玨,1,100228,118.591570,24.906690
23614,Zhao Boai,趙伯璦,1,12710,121.227638,31.009476
23614,Zhao Boai,趙伯璦,2,12710,121.227638,31.009476
23614,Zhao Boai,趙伯璦,3,100658,114.335660,34.818340
23624,Zhao Boshu,趙伯術,1,100658,114.335660,34.818340
23627,Zhao Zixiu(2),趙子修,1,100658,114.335660,34.818340
23629,Zhao Shudan(2),趙叔澹,1,100658,114.335660,34.818340
23631,Zhao Gongmao(3),趙公懋,1,12757,120.578262,30.004515
23634,Zhao Buqi,趙不𢼮,1,100658,114.335660,34.818340
23641,Yang Daquan(2),楊大全,1,13349,103.751564,29.570686
23645,Yang Qian,楊騫,1,100403,110.503030,34.857910
23656,Huang Hui,黃匯,1,13324,103.681880,31.051990
23663,Liu Meng,劉蒙,1,100355,115.744420,37.429910
23667,Xu Rizhang,徐日章,1,12726,119.814385,31.363638
23671,Chen Shi(7),陳式,1,100417,116.578990,24.011940
23675,Ren Yuan(2),任源,14,13341,0.000000,0.000000
23675,Ren Yuan(2),任源,1,13389,103.059490,31.632790
23679,Li Sheng,李升,1,13869,119.321577,26.073954
23683,Fan Shizhong,范時中,1,13384,104.565246,30.403244
23689,Liu Tang(2),劉棠,1,12947,114.608452,27.382462
23693,Goulong Xiang,句龍驤,1,13513,104.420372,29.463898
23697,Yong Yourong,雍有容,1,100480,104.819840,29.779750
23701,Li Yiding,李伊鼎,1,13397,104.143768,30.004446
23708,Fan Bin(2),樊賓,1,13456,106.105835,30.819111
23712,Ni Kuan,倪寬,1,13896,118.853187,27.372105
23716,Huang Zhang,黃璋,1,100577,117.430760,27.262230
23728,Yu Chuyue,俞處約,1,100217,115.304890,27.674140
23732,Liu Wei(7),劉韙,1,13433,105.276024,30.989159
23732,Liu Wei(7),劉韙,14,13435,105.417448,30.769575
23735,Chen Dan,陳旦,1,13890,118.105370,27.339880
23742,Wei Xian(5),魏憲,1,100480,104.819840,29.779750
23748,Zong Sheng,宗昇,1,13918,118.169182,26.642174
23753,Zou Meng,鄒孟,1,12880,117.124092,28.964994
23757,Mou Zizheng,牟子正,1,13397,104.143768,30.004446
23761,Shi Zhongji,石仲集,1,100417,116.578990,24.011940
23765,Gan Dingzhong,甘定中,1,13343,104.174042,31.134270
23769,Hu Rong,胡鎔,1,12820,120.058441,28.648392
23773,Qiao Quan,譙筌,1,13431,104.679047,31.044277
23773,Qiao Quan,譙筌,14,13436,105.055901,30.633301
23777,Zhang Guanguo,張觀國,1,100587,104.507860,30.773330
23788,Shen Shoukang,沈壽康,1,12756,120.578262,30.004515
23861,Shen Zhongli,沈中立,1,100584,121.637260,29.840310
23869,Yu Pu,余溥,1,13870,119.321577,26.073954
23878,Wu Lijian,吳利見,1,13871,119.381439,25.727917
23882,Fan Dangshi,樊當時,1,13307,103.512261,30.026190
23886,Wang Duanyan,汪端彥,1,12881,117.580116,28.953411
23893,Zhu Deng,朱登,1,12782,120.630691,27.790512
23893,Zhu Deng,朱登,14,101096,0.000000,0.000000
23897,Zhan Yi,詹輗,1,13894,118.026779,27.756025
23906,Jin Ding,金鼎,1,12785,119.649918,29.104712
23912,Wu Te,吳特,1,13896,118.853187,27.372105
23916,Ye Minji,葉民極,14,13004,116.914230,27.296833
23916,Ye Minji,葉民極,1,100071,116.447310,27.103120
23929,Chen Kangsi,陳康嗣,1,13882,119.544930,26.490908
23935,Zhou Yi,周毅,1,13869,119.321577,26.073954
23958,Yuan Yan,袁炎,1,13384,104.565246,30.403244
23962,Ma Bing,馬炳,1,13349,103.751564,29.570686
23974,Yang Jun,楊浚,1,12672,120.168625,30.294125
23985,Hong Ze,洪澤,1,13872,119.142740,26.014610
23989,Zhang Shidan,張士儋,1,100658,114.335660,34.818340
23993,Wang Chushi,汪處實,1,12880,117.124092,28.964994
23998,Xiao Nanshi,蕭南式,1,12955,114.779678,26.461771
24006,Zhang Yongnian,張永年,1,13764,108.031578,30.298578
24010,Hu Quan,胡權,1,12820,120.058441,28.648392
24014,Li Zuo,李左,1,12726,119.814385,31.363638
24018,Duan Youzhi,段友直,1,13918,118.169182,26.642174
24022,Tang Jin,唐僅,1,13433,105.276024,30.989159
24026,Nie Duanli,聶端禮,1,12880,117.124092,28.964994
24030,Zhang Dunren,張敦仁,1,13293,103.888771,30.807074
24034,Zhuo Guan,卓冠,1,13875,118.784904,26.601710
24038,Ji Shiheng,季時亨,1,12785,119.649918,29.104712
24042,Zhang Zonghang,張宗沆,1,100151,103.590380,31.181860
24049,Wang Zhang,王章,1,11903,108.906976,34.246423
24053,He Yu,何璵,1,12842,118.332405,30.924437
24066,Liu Tan(3),劉坦,1,13870,119.321577,26.073954
24074,Zhang Mi(2),張密,1,13504,106.259559,30.003943
24078,Jing Huangshang,景黃裳,1,13473,105.337470,29.938040
24082,Yang Jing,楊靖,1,13307,103.512261,30.026190
24086,You Shouning,游壽寧,1,100154,106.347450,30.621660
24090,Su Sheng,蘇升,1,13909,118.287170,25.325790
24094,Zhou Guangyuan,周光遠,1,12801,118.615936,28.735312
24097,Liu Ang,劉昂,1,100060,114.698310,25.848730
24098,Liu Tingyang,劉庭揚,1,100060,114.698310,25.848730
24103,Tan Shouyue,譚守約,1,100361,113.217680,25.222740
24108,Huang Silian,黃嗣廉,1,13892,118.536255,27.924686
24112,Yang Tingjian,楊庭堅,1,13305,103.831459,30.050497
24118,Liu Xidan,劉希旦,14,13004,116.914230,27.296833
24118,Liu Xidan,劉希旦,1,100071,116.447310,27.103120
24122,Zhou Fu,周孚,1,12801,118.615936,28.735312
24126,Chen Zhonge,陳仲諤,1,13869,119.321577,26.073954
24130,Zhang Zhong(2),張忠,1,100480,104.819840,29.779750
24131,Li Quanzhi,李全之,1,13869,119.321577,26.073954
24139,Yu Ye,俞曄,1,12886,118.240181,28.679602
24144,Lin Han,林翰,1,13936,117.653053,24.511744
24148,Chen Wangbin,陳王賓,1,13488,105.826729,28.812002
24152,Huang Dai,黃岱,1,100531,119.100150,25.412790
24156,Jia Bo,賈渤,1,13429,105.087570,31.094620
24160,Xu Lv,徐履,1,12782,120.630691,27.790512
24166,Gou Hong,鉤宏,1,13305,103.831459,30.050497
24170,Gou Changqi,鉤昌期,1,13543,106.932105,30.424871
24175,Li Jianshan,李兼善,1,100179,114.966690,27.129050
24179,Hu You,胡佑,14,12186,0.000000,0.000000
24179,Hu You,胡佑,1,18927,0.000000,0.000000
24183,Zhao Shimeng,趙師孟,1,100658,114.335660,34.818340
24188,Zhao Gongbin,趙公斌,1,100658,114.335660,34.818340
24188,Zhao Gongbin,趙公斌,14,100669,114.335660,34.818340
24192,Chen Zhuan(2),陳篆,1,12724,120.297668,31.574614
24264,Li Shu,李樞,1,100077,113.924080,35.034430
24274,Xu Yinglong,許應龍,1,13869,119.321577,26.073954
24276,Sun Mou,孫侔,1,101092,0.000000,0.000000
24288,Zhao Si,趙思,1,12696,120.733788,31.646582
24288,Zhao Si,趙思,14,100409,112.434110,34.650820
24320,Liu Yi(10),劉錡,14,12174,105.873370,35.409110
24320,Liu Yi(10),劉錡,1,100203,105.942090,34.447520
24340,Lin Shi,林碩,1,100584,121.637260,29.840310
24353,Ge Changgeng,葛長庚,1,13879,118.862495,26.213224
24378,Zhao Wenyu,趙溫瑜,1,100409,112.434110,34.650820
24383,Zhao Zhongmou,趙仲侔,1,100658,114.335660,34.818340
24398,Tian Shugu,田述古,3,11154,119.097880,36.346300
24398,Tian Shugu,田述古,5,11154,119.097880,36.346300
24398,Tian Shugu,田述古,1,100409,112.434110,34.650820
24398,Tian Shugu,田述古,2,100409,112.434110,34.650820
24430,Mo Tingfen,莫庭芬,1,12715,120.099312,30.864964
24467,Dai Ruobing,戴若冰,1,12780,120.653221,28.018291
24489,Shan E,單鍔,1,12726,119.814385,31.363638
24500,Li Duanfang,李端方,1,12723,119.952301,31.782784
24506,Kong Yanzhou,孔彥舟,1,11728,113.812805,36.068802
24518,Ma Yuehena,馬月合乃,1,16766,88.557700,42.241940
24699,Liu Yu(12),劉豫,1,15280,116.144707,37.868179
24709,You Zhonghong,游仲鴻,1,13456,106.105835,30.819111
24716,Huang Renjing,黃仁靜,1,12764,120.902107,29.494654
24717,Huang Du,黃度,1,12764,120.902107,29.494654
24720,Huang Zhang,黃章,1,12764,120.902107,29.494654
24728,Zhao Jian(3),趙薦,1,13359,103.456825,30.416590
24728,Zhao Jian(3),趙薦,14,13360,103.696481,30.328339
24742,Zhao Lun,趙綸,14,12005,111.217209,35.357723
24742,Zhao Lun,趙綸,1,12763,120.258934,30.161488
24756,Zhou Dingchen,周鼎臣,1,12780,120.653221,28.018291
24757,Zhou Duanchao,周端朝,1,12780,120.653221,28.018291
24771,Zheng Bing,鄭丙,1,13876,119.518837,25.959837
24787,Ni Cheng,倪稱,3,11143,118.478098,36.697480
24787,Ni Cheng,倪稱,1,12716,120.099312,30.864964
24787,Ni Cheng,倪稱,2,12716,120.099312,30.864964
24788,Ni Si,倪思,1,12716,120.099312,30.864964
24811,Chang Zhi,常秩,1,100393,115.665670,32.968030
24839,Li Hao,李浩,1,100513,116.455740,27.966630
24847,Li Yanhua,李彥華,1,100155,116.047240,27.672990
24851,Ouyang Che,歐陽澈,1,100155,116.047240,27.672990
24860,Lou Ji,婁機,1,12709,120.753204,30.767469
24873,Yu Duanli,余端禮,1,12803,119.184170,29.008960
24874,Yu Rong,余嶸,1,12803,119.184170,29.008960
24886,Cao Zhong,曹盅,1,100125,122.138040,30.062990
24925,Zhao Lingzhi,趙令畤,1,12672,120.168625,30.294125
24925,Zhao Lingzhi,趙令畤,2,12672,120.168625,30.294125
24925,Zhao Lingzhi,趙令畤,3,100658,114.335660,34.818340
24938,He Min,何敏,1,100622,103.536130,30.909760
24940,He Dalin,何大臨,1,13312,103.672607,30.636564
24940,He Dalin,何大臨,14,100622,103.536130,30.909760
24956,Lu He,鹿何,1,12793,121.120598,28.843132
24957,Lu Changyun,鹿昌運,1,12793,121.120598,28.843132
24982,Peng Chun,彭醇,1,100179,114.966690,27.129050
25035,Wang Hui(11),王回,1,100022,118.688630,25.452890
25089,Wang Lv,王履,14,11027,0.000000,0.000000
25089,Wang Lv,王履,2,14034,0.000000,0.000000
25089,Wang Lv,王履,1,100658,114.335660,34.818340
25097,Yao Pingzhong,姚平仲,1,14640,107.800550,37.344430
25103,Zhu Huai,祝櫰,1,12800,118.867645,28.956821
25127,Luo Congyan,羅從彥,1,13918,118.169182,26.642174
25127,Luo Congyan,羅從彥,14,101126,0.000000,0.000000
25154,Song Zhicai,宋之才,1,12781,120.556442,27.675718
25162,Zhao Shimi(3),趙世謐,1,100658,114.335660,34.818340
25163,Zhao Zhongfei,趙仲騑,1,100658,114.335660,34.818340
25175,Sun Daofu,孫道夫,1,13307,103.512261,30.026190
25203,Zhao Cuizhong,趙粹中,3,12757,120.578262,30.004515
25203,Zhao Cuizhong,趙粹中,1,100584,121.637260,29.840310
25203,Zhao Cuizhong,趙粹中,2,100584,121.637260,29.840310
25210,Zhou Wentan,周文坦,1,12887,117.421311,28.401876
25212,Zhou Tingjun,周庭俊,1,12887,117.421311,28.401876
25214,Zhou Zhigao,周執羔,1,12887,117.421311,28.401876
25266,Zhao Buya,趙不䢝,1,12889,117.776588,28.208446
25273,Zhao Ruyang,趙汝瀁,1,12889,117.776588,28.208446
25284,Fu Jin,傅瑾,1,12889,117.776588,28.208446
25285,Fu Jie,傅杰,1,12889,117.776588,28.208446
25306,Feng Zi(2),馮耔,1,13446,105.570206,30.503918
25313,Chen Yu(8),陳豫,1,12780,120.653221,28.018291
25322,Li Kang,李亢,1,12916,115.785782,28.197754
25326,Li Mian(4),李冕,1,12957,0.000000,0.000000
25348,Ding Shiyuan,丁世元,1,12782,120.630691,27.790512
25351,Ding Zhifu,丁志夫,1,12780,120.653221,28.018291
25359,Jiang Lin(2),蔣稟,1,12780,120.653221,28.018291
25365,Liu Chun(4),劉春,1,12780,120.653221,28.018291
25369,Xu Yue,徐鉞,2,12781,120.556442,27.675718
25369,Xu Yue,徐鉞,5,13873,119.990395,26.883463
25375,Pan Chaoqing,潘朝卿,1,12780,120.653221,28.018291
25382,Lin Yishu,林頤叔,1,12782,120.630691,27.790512
25383,Lin Yuanshu,林淵叔,1,12782,120.630691,27.790512
25389,Chen Shao(2),陳紹,1,12782,120.630691,27.790512
25400,Zhuge Yue,諸葛說,1,12780,120.653221,28.018291
25405,Chen Yu(9),陳踰,1,12782,120.630691,27.790512
25409,Gao Rong,高融,1,13873,119.990395,26.883463
25410,Gao Song,高松,1,13873,119.990395,26.883463
25430,Ding Xiliang,丁希亮,1,12794,121.258354,28.642613
25431,Ding Shixiong,丁世雄,1,12794,121.258354,28.642613
25438,Zheng E(2),鄭噩,1,12781,120.556442,27.675718
25444,Sun Chunnian,孫椿年,1,12761,121.152763,30.049067
25459,Zhao Shidan,趙師旦,1,12466,119.141106,33.502789
25463,Zhao Shiwang,趙師望,1,12466,119.141106,33.502789
25489,Wang Du(4),王度,1,12757,120.578262,30.004515
25494,Zhao Shanxi,趙善悉,1,12783,120.957687,28.130676
25494,Zhao Shanxi,趙善悉,2,12783,120.957687,28.130676
